txn_id,timestamp,source,amount,merchant,raw_desc,city,category,is_fraud
TX7703667255,2026-05-17T17:40:51.835445,upi,201.1,priya.k@okhdfc,UPI/priya.k@okhdfc/433814/payment,Ahmedabad,transfers,0
TX1079954214,2026-05-17T17:52:05.603482,credit_card,1544.17,Myntra,POS MYNTRA KOLKATA,Mumbai,shopping,0
TX5833807166,2026-05-17T17:55:09.502685,upi,6502.24,amazon@apl,UPI/amazon@apl/787946/payment,Delhi,shopping,0
TX7583865718,2026-05-17T19:05:47.383077,credit_card,1247.12,BESCOM,POS BESCOM DELHI,Hyderabad,bills,0
TX8200227614,2026-05-18T03:32:17.737168,upi,746.34,rahul.sharma@okaxis,UPI/rahul.sharma@okaxis/431784/payment,Ahmedabad,transfers,0
TX8892571075,2026-05-18T08:33:37.466153,credit_card,2566.31,Friend Payment,POS FRIEND PAYMENT PUNE,Hyderabad,transfers,0
TX9240785174,2026-05-18T09:24:56.251980,credit_card,20.0,Self Transfer,POS SELF TRANSFER AHMEDABAD,Pune,transfers,0
TX6618047455,2026-05-18T09:27:58.933983,credit_card,1947.85,Croma,POS CROMA BENGALURU,Mumbai,shopping,0
TX4855336066,2026-05-18T09:36:09.573216,upi,377.97,self@ybl,UPI/self@ybl/657559/payment,Hyderabad,transfers,0
TX3091988281,2026-05-18T09:39:50.984998,credit_card,65.17,Spotify,POS SPOTIFY MUMBAI,Chennai,entertainment,0
TX8142718454,2026-05-18T09:49:46.283612,upi,232.87,swiggy@ybl,UPI/swiggy@ybl/691801/payment,Pune,food,0
TX4893549597,2026-05-18T10:10:38.807347,upi,2574.93,self@ybl,UPI/self@ybl/554012/payment,Bengaluru,transfers,0
TX9567621160,2026-05-18T10:50:43.221275,credit_card,2727.97,Flipkart,POS FLIPKART MUMBAI,Chennai,shopping,0
TX1689610875,2026-05-18T11:09:17.965052,upi,164.38,swiggy@ybl,UPI/swiggy@ybl/596874/payment,Ahmedabad,food,0
TX4406928269,2026-05-18T12:02:39.812163,upi,970.94,blinkit@paytm,UPI/blinkit@paytm/475680/payment,Pune,groceries,0
TX9051870743,2026-05-18T12:47:00.549154,upi,398.19,blinkit@paytm,UPI/blinkit@paytm/236499/payment,Kolkata,groceries,0
TX4887773703,2026-05-18T15:35:41.392877,upi,1210.8,uber.india@axisbank,UPI/uber.india@axisbank/462276/payment,Ahmedabad,travel,0
TX6215989200,2026-05-18T15:37:22.116274,credit_card,536.84,PharmEasy,POS PHARMEASY KOLKATA,Mumbai,health,0
TX1856687845,2026-05-18T16:02:14.624588,credit_card,244.79,Tata Power,POS TATA POWER BENGALURU,Pune,bills,0
TX3043702987,2026-05-18T16:18:04.151164,upi,40.47,zomato@paytm,UPI/zomato@paytm/532044/payment,Bengaluru,food,0
TX4791237479,2026-05-18T16:33:11.914867,credit_card,389.82,Netflix,POS NETFLIX KOLKATA,Chennai,entertainment,0
TX9185271512,2026-05-18T17:15:33.895246,upi,597.3,pharmeasy@ybl,UPI/pharmeasy@ybl/981397/payment,Ahmedabad,health,0
TX6269094657,2026-05-18T17:40:18.486112,upi,1013.98,1mg@paytm,UPI/1mg@paytm/522231/payment,Hyderabad,health,0
TX1093592780,2026-05-18T21:46:25.514443,upi,599.6,bigbasket@ybl,UPI/bigbasket@ybl/325652/payment,Bengaluru,groceries,0
TX2340257889,2026-05-19T03:22:02.990379,upi,4410.05,amazon@apl,UPI/amazon@apl/838665/payment,Hyderabad,shopping,0
TX2394866602,2026-05-19T11:19:19.716638,upi,294.79,bookmyshow@paytm,UPI/bookmyshow@paytm/706161/payment,Kolkata,entertainment,0
TX4348581190,2026-05-19T13:05:24.027976,credit_card,20.0,RedBus,POS REDBUS PUNE,Mumbai,travel,0
TX6667335252,2026-05-19T13:15:19.702767,upi,518.99,dmart@hdfc,UPI/dmart@hdfc/499213/payment,Bengaluru,groceries,0
TX1281263419,2026-05-19T13:24:52.372275,upi,2464.19,flipkart@ybl,UPI/flipkart@ybl/363692/payment,Mumbai,shopping,0
TX1304900156,2026-05-19T14:00:10.316672,credit_card,3531.45,Decathlon,POS DECATHLON KOLKATA,Chennai,shopping,0
TX1718445013,2026-05-19T14:08:12.211912,credit_card,2661.72,Uber,POS UBER MUMBAI,Pune,travel,0
TX1114845162,2026-05-19T14:21:17.447645,credit_card,475.27,Starbucks,POS STARBUCKS HYDERABAD,Pune,food,0
TX5076334659,2026-05-19T14:29:55.601952,credit_card,456.58,Haldirams,POS HALDIRAMS CHENNAI,Pune,food,0
TX7415487492,2026-05-19T15:38:32.700782,upi,777.21,airtel@axis,UPI/airtel@axis/579964/payment,Kolkata,bills,0
TX3519799184,2026-05-19T15:58:34.129394,credit_card,492.1,Blinkit,POS BLINKIT MUMBAI,Pune,groceries,0
TX4770577338,2026-05-19T21:17:50.014310,credit_card,413.69,DMart,POS DMART AHMEDABAD,Delhi,groceries,0
TX6215445210,2026-05-20T04:00:39.923103,credit_card,108.54,Uber,POS UBER KOLKATA,Bengaluru,travel,0
TX3723180238,2026-05-20T08:02:29.447937,upi,842.22,nykaa@hdfc,UPI/nykaa@hdfc/635103/payment,Kolkata,shopping,0
TX6791657795,2026-05-20T09:50:23.935741,credit_card,20.0,Cult.fit,POS CULT.FIT HYDERABAD,Chennai,health,0
TX5676953423,2026-05-20T11:28:22.450168,credit_card,2132.18,Airtel,POS AIRTEL DELHI,Delhi,bills,0
TX7375339628,2026-05-20T11:57:00.712679,upi,972.69,dmart@hdfc,UPI/dmart@hdfc/439452/payment,Hyderabad,groceries,0
TX3801512968,2026-05-20T13:54:26.757603,upi,717.48,amit99@paytm,UPI/amit99@paytm/679120/payment,Pune,transfers,0
TX1792294088,2026-05-20T14:51:49.856694,credit_card,212.5,Netflix,POS NETFLIX CHENNAI,Ahmedabad,entertainment,0
TX7014240090,2026-05-20T16:43:44.566059,upi,497.9,bigbasket@ybl,UPI/bigbasket@ybl/375164/payment,Ahmedabad,groceries,0
TX8595827498,2026-05-20T16:55:29.775058,upi,2026.45,uber.india@axisbank,UPI/uber.india@axisbank/638489/payment,Kolkata,travel,0
TX3923264519,2026-05-20T21:58:30.712091,upi,237.15,rest.ownername@okhdfc,UPI/rest.ownername@okhdfc/108284/payment,Hyderabad,food,0
TX8627069169,2026-05-20T22:02:22.692370,credit_card,375.88,Friend Payment,POS FRIEND PAYMENT AHMEDABAD,Chennai,transfers,0
TX8528741535,2026-05-21T09:47:54.598293,credit_card,921.43,DMart,POS DMART PUNE,Kolkata,groceries,0
TX1753882116,2026-05-21T11:01:51.923878,credit_card,1648.78,Airtel,POS AIRTEL KOLKATA,Hyderabad,bills,0
TX7046667253,2026-05-21T11:24:34.015532,credit_card,1696.56,Airtel,POS AIRTEL BENGALURU,Ahmedabad,bills,0
TX6009295561,2026-05-21T12:42:57.457500,upi,3447.28,neha.r@oksbi,UPI/neha.r@oksbi/355228/payment,Mumbai,transfers,0
TX1558206855,2026-05-21T14:04:57.147004,upi,1252.73,blinkit@paytm,UPI/blinkit@paytm/500836/payment,Kolkata,groceries,0
TX8223364982,2026-05-21T14:41:44.623076,credit_card,360.06,Haldirams,POS HALDIRAMS DELHI,Kolkata,food,0
TX7523972180,2026-05-21T15:10:25.124628,upi,1245.55,myntra@paytm,UPI/myntra@paytm/704818/payment,Chennai,shopping,0
TX4654266045,2026-05-21T15:32:23.481002,upi,3675.54,uber.india@axisbank,UPI/uber.india@axisbank/730490/payment,Pune,travel,0
TX4437269955,2026-05-21T15:34:36.859266,upi,437.2,swiggy@ybl,UPI/swiggy@ybl/965760/payment,Delhi,food,0
TX6703927957,2026-05-21T16:53:15.151964,credit_card,822.81,BigBasket,POS BIGBASKET HYDERABAD,Delhi,groceries,0
TX9214359380,2026-05-21T17:14:17.923332,credit_card,333.8,NEFT Transfer,POS NEFT TRANSFER BENGALURU,Chennai,transfers,0
TX9218925165,2026-05-21T17:32:04.271434,upi,3288.76,nykaa@hdfc,UPI/nykaa@hdfc/664542/payment,Delhi,shopping,0
TX2019840453,2026-05-21T19:19:56.415456,upi,577.16,pharmeasy@ybl,UPI/pharmeasy@ybl/714877/payment,Kolkata,health,0
TX3492716544,2026-05-21T20:05:47.539622,credit_card,612.44,PharmEasy,POS PHARMEASY MUMBAI,Chennai,health,0
TX7484930912,2026-05-21T20:08:50.000245,upi,401.81,rest.ownername@okhdfc,UPI/rest.ownername@okhdfc/103341/payment,Pune,food,0
TX8388048423,2026-05-21T21:29:00.768256,credit_card,899.06,PharmEasy,POS PHARMEASY PUNE,Chennai,health,0
TX7788443634,2026-05-22T03:28:45.865623,upi,20.0,zomato@paytm,UPI/zomato@paytm/209771/payment,Mumbai,food,0
TX7931682544,2026-05-22T06:58:46.136351,credit_card,20.0,NEFT Transfer,POS NEFT TRANSFER DELHI,Chennai,transfers,0
TX5334324302,2026-05-22T08:29:56.694585,credit_card,4832.24,Nykaa,POS NYKAA MUMBAI,Mumbai,shopping,0
TX4355462258,2026-05-22T09:45:03.829527,upi,345.55,dominos@upi,UPI/dominos@upi/801141/payment,Bengaluru,food,0
TX8939057568,2026-05-22T10:37:23.967608,credit_card,533.71,DMart,POS DMART MUMBAI,Mumbai,groceries,0
TX2497596737,2026-05-22T10:53:07.533800,upi,1286.33,kirana.shop@okicici,UPI/kirana.shop@okicici/666215/payment,Mumbai,groceries,0
TX1069135300,2026-05-22T11:49:49.632947,upi,390.25,dominos@upi,UPI/dominos@upi/558701/payment,Bengaluru,food,0
TX8166708117,2026-05-22T12:09:09.273473,upi,818.44,jio@paytm,UPI/jio@paytm/358560/payment,Ahmedabad,bills,0
TX5736917354,2026-05-22T12:18:38.467925,credit_card,601.76,NEFT Transfer,POS NEFT TRANSFER KOLKATA,Delhi,transfers,0
TX6033247907,2026-05-22T13:14:44.900500,upi,20.0,olacabs@paytm,UPI/olacabs@paytm/607217/payment,Chennai,travel,0
TX9153119969,2026-05-22T13:15:53.948704,credit_card,1538.84,Friend Payment,POS FRIEND PAYMENT KOLKATA,Bengaluru,transfers,0
TX5865361553,2026-05-22T13:37:46.021571,upi,47.88,pharmeasy@ybl,UPI/pharmeasy@ybl/820029/payment,Hyderabad,health,0
TX8561174901,2026-05-22T14:23:59.757460,credit_card,3048.87,MakeMyTrip,POS MAKEMYTRIP CHENNAI,Hyderabad,travel,0
TX6540385316,2026-05-22T16:41:08.510321,upi,485.43,bigbasket@ybl,UPI/bigbasket@ybl/554416/payment,Kolkata,groceries,0
TX9757228496,2026-05-22T17:19:04.123802,credit_card,1060.72,Blinkit,POS BLINKIT PUNE,Kolkata,groceries,0
TX1921289250,2026-05-22T17:54:18.252866,upi,726.17,self@ybl,UPI/self@ybl/284355/payment,Pune,transfers,0
TX3110256772,2026-05-22T18:49:29.549906,credit_card,397.41,McDonalds,POS MCDONALDS AHMEDABAD,Pune,food,0
TX3340048428,2026-05-22T19:48:42.281614,upi,78.26,blinkit@paytm,UPI/blinkit@paytm/948307/payment,Bengaluru,groceries,0
TX8900849575,2026-05-22T20:01:47.848859,credit_card,2776.94,Friend Payment,POS FRIEND PAYMENT KOLKATA,Chennai,transfers,0
TX3128854937,2026-05-22T20:47:32.953162,upi,423.69,self@ybl,UPI/self@ybl/553360/payment,Ahmedabad,transfers,0
TX9321332979,2026-05-22T23:42:11.344924,credit_card,1289.66,Croma,POS CROMA KOLKATA,Kolkata,shopping,0
TX1066651164,2026-05-23T10:01:53.798199,credit_card,165.19,Zomato,POS ZOMATO DELHI,Mumbai,food,0
TX1304840697,2026-05-23T10:09:22.179572,credit_card,1929.64,Amazon,POS AMAZON CHENNAI,Hyderabad,shopping,0
TX1646426841,2026-05-23T10:35:19.880251,upi,1902.78,flipkart@ybl,UPI/flipkart@ybl/226388/payment,Chennai,shopping,0
TX8029970560,2026-05-23T11:20:14.191922,credit_card,464.83,PVR Cinemas,POS PVR CINEMAS KOLKATA,Chennai,entertainment,0
TX4008982173,2026-05-23T12:33:56.283456,upi,808.24,blinkit@paytm,UPI/blinkit@paytm/579770/payment,Kolkata,groceries,0
TX3556702107,2026-05-23T13:28:39.611351,upi,1234.98,1mg@paytm,UPI/1mg@paytm/693781/payment,Kolkata,health,0
TX5219903863,2026-05-23T14:00:05.487510,upi,196.77,rahul.sharma@okaxis,UPI/rahul.sharma@okaxis/905711/payment,Pune,transfers,0
TX3570379639,2026-05-23T14:35:45.281325,upi,4008.29,irctc@sbi,UPI/irctc@sbi/864481/payment,Pune,travel,0
TX3182212914,2026-05-23T15:12:18.610409,upi,297.08,kirana.shop@okicici,UPI/kirana.shop@okicici/660451/payment,Bengaluru,groceries,0
TX3484930296,2026-05-23T17:24:08.473166,upi,720.24,rest.ownername@okhdfc,UPI/rest.ownername@okhdfc/361652/payment,Ahmedabad,food,0
TX9174649176,2026-05-23T18:22:05.006225,upi,995.38,self@ybl,UPI/self@ybl/395258/payment,Kolkata,transfers,0
TX7283301770,2026-05-24T11:25:16.123348,credit_card,20.0,Decathlon,POS DECATHLON PUNE,Bengaluru,shopping,0
TX7829778162,2026-05-24T11:39:18.466418,upi,145.38,cultfit@axis,UPI/cultfit@axis/361423/payment,Kolkata,health,0
TX7921602635,2026-05-24T12:32:48.553721,credit_card,308.69,Cafe Coffee Day,POS CAFE COFFEE DAY PUNE,Chennai,food,0
TX7400428153,2026-05-24T12:48:14.716579,upi,20.0,pharmeasy@ybl,UPI/pharmeasy@ybl/571562/payment,Ahmedabad,health,0
TX8918790789,2026-05-24T14:27:51.412095,upi,243.37,swiggy@ybl,UPI/swiggy@ybl/265877/payment,Pune,food,0
TX5811120406,2026-05-24T15:14:14.938210,upi,347.32,rest.ownername@okhdfc,UPI/rest.ownername@okhdfc/353377/payment,Bengaluru,food,0
TX7640132260,2026-05-24T15:20:10.116064,upi,1204.93,rahul.sharma@okaxis,UPI/rahul.sharma@okaxis/683881/payment,Delhi,transfers,0
TX5952819881,2026-05-24T15:25:57.775386,upi,240.59,dominos@upi,UPI/dominos@upi/675092/payment,Pune,food,0
TX4904447864,2026-05-24T15:29:06.805430,upi,986.26,nykaa@hdfc,UPI/nykaa@hdfc/671685/payment,Mumbai,shopping,0
TX1996253949,2026-05-24T16:15:35.892482,credit_card,374.67,Zomato,POS ZOMATO BENGALURU,Mumbai,food,0
TX4070260405,2026-05-24T16:37:06.562220,upi,299.76,swiggy@ybl,UPI/swiggy@ybl/938176/payment,Chennai,food,0
TX1168755280,2026-05-24T18:23:20.922204,upi,302.68,netflix@hdfc,UPI/netflix@hdfc/891313/payment,Chennai,entertainment,0
TX5080197800,2026-05-24T19:46:27.394554,credit_card,1397.43,Vi Postpaid,POS VI POSTPAID BENGALURU,Bengaluru,bills,0
TX2498758893,2026-05-24T20:24:45.273951,upi,303.04,dmart@hdfc,UPI/dmart@hdfc/540515/payment,Kolkata,groceries,0
TX2061587061,2026-05-24T21:43:17.642807,upi,778.26,jio@paytm,UPI/jio@paytm/182785/payment,Chennai,bills,0
TX7555034986,2026-05-24T22:28:13.592562,credit_card,145.8,Cafe Coffee Day,POS CAFE COFFEE DAY KOLKATA,Delhi,food,0
TX4226257380,2026-05-25T06:57:25.670471,credit_card,938.38,DMart,POS DMART AHMEDABAD,Hyderabad,groceries,0
TX5980377647,2026-05-25T07:38:16.508908,credit_card,499.74,Swiggy,POS SWIGGY AHMEDABAD,Kolkata,food,0
TX9196424049,2026-05-25T09:17:03.696323,upi,1125.9,kirana.shop@okicici,UPI/kirana.shop@okicici/799722/payment,Chennai,groceries,0
TX5509811334,2026-05-25T10:09:51.708935,credit_card,478.75,Cafe Coffee Day,POS CAFE COFFEE DAY DELHI,Pune,food,0
TX4646875859,2026-05-25T10:48:09.599603,upi,391.27,rest.ownername@okhdfc,UPI/rest.ownername@okhdfc/945234/payment,Mumbai,food,0
TX7442009524,2026-05-25T12:06:12.467882,upi,819.82,amazon@apl,UPI/amazon@apl/781022/payment,Kolkata,shopping,0
TX4749163084,2026-05-25T13:36:05.546347,upi,479.87,dominos@upi,UPI/dominos@upi/624936/payment,Kolkata,food,0
TX3718432060,2026-05-25T14:13:33.135053,upi,694.03,blinkit@paytm,UPI/blinkit@paytm/451780/payment,Ahmedabad,groceries,0
TX3303418101,2026-05-25T14:45:39.173867,upi,20.0,nykaa@hdfc,UPI/nykaa@hdfc/614031/payment,Kolkata,shopping,0
TX6947651665,2026-05-25T15:03:06.283042,upi,1696.19,rahul.sharma@okaxis,UPI/rahul.sharma@okaxis/139653/payment,Bengaluru,transfers,0
TX2706707114,2026-05-25T15:04:10.883310,upi,3625.38,myntra@paytm,UPI/myntra@paytm/849254/payment,Mumbai,shopping,0
TX2367513562,2026-05-25T15:41:33.344957,upi,20.0,apollo@hdfc,UPI/apollo@hdfc/809984/payment,Mumbai,health,0
TX6361882243,2026-05-25T16:40:02.825044,upi,366.62,cultfit@axis,UPI/cultfit@axis/125480/payment,Chennai,health,0
TX7285330373,2026-05-25T17:43:36.786863,credit_card,514.69,NEFT Transfer,POS NEFT TRANSFER HYDERABAD,Ahmedabad,transfers,0
TX9097020094,2026-05-25T18:05:36.804541,credit_card,233.71,Starbucks,POS STARBUCKS HYDERABAD,Ahmedabad,food,0
TX9436245253,2026-05-25T18:42:35.375759,upi,2900.93,nykaa@hdfc,UPI/nykaa@hdfc/947210/payment,Ahmedabad,shopping,0
TX3653961623,2026-05-25T19:13:33.393483,upi,134.07,cultfit@axis,UPI/cultfit@axis/683592/payment,Pune,health,0
TX4738239365,2026-05-25T20:22:01.102359,upi,1441.86,priya.k@okhdfc,UPI/priya.k@okhdfc/753259/payment,Bengaluru,transfers,0
TX3562752473,2026-05-25T21:50:03.227498,credit_card,2555.02,Flipkart,POS FLIPKART PUNE,Chennai,shopping,0
TX9953334035,2026-05-26T10:14:21.143659,upi,362.65,swiggy@ybl,UPI/swiggy@ybl/557373/payment,Mumbai,food,0
TX1505907086,2026-05-26T10:56:01.666861,credit_card,3040.6,Friend Payment,POS FRIEND PAYMENT CHENNAI,Mumbai,transfers,0
TX4071607807,2026-05-26T11:28:40.014858,upi,1261.67,jio@paytm,UPI/jio@paytm/182726/payment,Ahmedabad,bills,0
TX7704868383,2026-05-26T12:06:48.523434,upi,1118.01,cultfit@axis,UPI/cultfit@axis/948111/payment,Pune,health,0
TX4701838897,2026-05-26T13:38:49.965585,credit_card,1039.14,Blinkit,POS BLINKIT PUNE,Kolkata,groceries,0
TX5238939419,2026-05-26T14:17:20.142324,credit_card,597.37,NEFT Transfer,POS NEFT TRANSFER PUNE,Kolkata,transfers,0
TX8919851077,2026-05-26T15:05:48.734634,credit_card,597.72,More Supermarket,POS MORE SUPERMARKET HYDERABAD,Kolkata,groceries,0
TX4759389096,2026-05-26T15:28:09.501135,credit_card,1065.97,Friend Payment,POS FRIEND PAYMENT PUNE,Bengaluru,transfers,0
TX4056152356,2026-05-26T15:40:24.273334,upi,502.55,dominos@upi,UPI/dominos@upi/525348/payment,Delhi,food,0
TX6077815658,2026-05-26T15:56:46.393450,credit_card,1302.51,Tata Power,POS TATA POWER AHMEDABAD,Chennai,bills,0
TX4435920771,2026-05-26T16:15:45.747350,credit_card,344.34,Spotify,POS SPOTIFY BENGALURU,Chennai,entertainment,0
TX9763884805,2026-05-26T16:33:07.440613,upi,1524.56,amit99@paytm,UPI/amit99@paytm/799778/payment,Ahmedabad,transfers,0
TX8278012559,2026-05-26T17:13:37.569674,credit_card,588.45,Starbucks,POS STARBUCKS KOLKATA,Kolkata,food,0
TX8781611822,2026-05-26T17:31:36.310416,credit_card,1284.18,1mg,POS 1MG KOLKATA,Delhi,health,0
TX5429755455,2026-05-26T18:32:25.963915,credit_card,1906.08,BESCOM,POS BESCOM PUNE,Hyderabad,bills,0
TX7532314179,2026-05-26T19:43:48.615980,upi,581.22,neha.r@oksbi,UPI/neha.r@oksbi/872992/payment,Mumbai,transfers,0
TX2444227363,2026-05-27T09:58:57.983563,credit_card,831.54,BigBasket,POS BIGBASKET BENGALURU,Mumbai,groceries,0
TX1597417731,2026-05-27T10:09:34.963886,upi,430.72,zomato@paytm,UPI/zomato@paytm/103851/payment,Pune,food,0
TX6556415065,2026-05-27T10:49:26.191782,upi,270.64,kirana.shop@okicici,UPI/kirana.shop@okicici/586285/payment,Hyderabad,groceries,0
TX9796312310,2026-05-27T10:54:33.379417,credit_card,477.58,Blinkit,POS BLINKIT CHENNAI,Ahmedabad,groceries,0
TX2829565570,2026-05-27T12:35:19.819017,credit_card,105.43,Friend Payment,POS FRIEND PAYMENT DELHI,Pune,transfers,0
TX2195433394,2026-05-27T14:02:09.385487,upi,2958.9,amazon@apl,UPI/amazon@apl/275231/payment,Delhi,shopping,0
TX6403243013,2026-05-27T14:05:51.690020,upi,20.0,apollo@hdfc,UPI/apollo@hdfc/332738/payment,Mumbai,health,0
TX2814259960,2026-05-27T15:01:53.376386,upi,386.58,rest.ownername@okhdfc,UPI/rest.ownername@okhdfc/324424/payment,Ahmedabad,food,0
TX3052023383,2026-05-27T15:17:26.651228,credit_card,426.73,PVR Cinemas,POS PVR CINEMAS KOLKATA,Kolkata,entertainment,0
TX8242363900,2026-05-27T16:05:14.906474,upi,20.0,rahul.sharma@okaxis,UPI/rahul.sharma@okaxis/701186/payment,Delhi,transfers,0
TX2725947735,2026-05-27T19:20:09.291585,credit_card,1378.2,DMart,POS DMART KOLKATA,Mumbai,groceries,0
TX3729188997,2026-05-28T08:12:19.536637,upi,405.79,rest.ownername@okhdfc,UPI/rest.ownername@okhdfc/422747/payment,Hyderabad,food,0
TX6085051983,2026-05-28T08:37:41.067187,credit_card,1598.45,Self Transfer,POS SELF TRANSFER BENGALURU,Kolkata,transfers,0
TX7643630452,2026-05-28T08:50:27.110790,credit_card,431.1,McDonalds,POS MCDONALDS PUNE,Kolkata,food,0
TX2256083246,2026-05-28T09:06:18.176237,upi,181.01,dominos@upi,UPI/dominos@upi/322900/payment,Bengaluru,food,0
TX5687749050,2026-05-28T10:31:14.704092,upi,174.63,dominos@upi,UPI/dominos@upi/422765/payment,Mumbai,food,0
TX5652637254,2026-05-28T12:40:09.075774,upi,1000.75,kirana.shop@okicici,UPI/kirana.shop@okicici/438220/payment,Pune,groceries,0
TX1910083768,2026-05-28T13:30:01.320820,credit_card,899.61,DMart,POS DMART KOLKATA,Hyderabad,groceries,0
TX8506674690,2026-05-28T13:37:55.123123,credit_card,1965.24,Self Transfer,POS SELF TRANSFER DELHI,Mumbai,transfers,0
TX5536065901,2026-05-28T13:45:26.248287,upi,641.54,bookmyshow@paytm,UPI/bookmyshow@paytm/400529/payment,Pune,entertainment,0
TX2117350116,2026-05-28T14:14:40.265292,credit_card,20.0,RedBus,POS REDBUS PUNE,Delhi,travel,0
TX7202774009,2026-05-28T15:42:14.965018,upi,2870.35,flipkart@ybl,UPI/flipkart@ybl/762929/payment,Mumbai,shopping,0
TX9929406643,2026-05-28T15:47:12.755399,upi,1633.67,apollo@hdfc,UPI/apollo@hdfc/517661/payment,Delhi,health,0
TX1567625216,2026-05-28T16:45:24.511263,upi,1192.94,1mg@paytm,UPI/1mg@paytm/750748/payment,Kolkata,health,0
TX5779462083,2026-05-28T18:34:03.609148,credit_card,20.0,Cafe Coffee Day,POS CAFE COFFEE DAY AHMEDABAD,Delhi,food,0
TX2064676875,2026-05-28T19:37:52.967467,credit_card,1286.21,Tata Power,POS TATA POWER BENGALURU,Delhi,bills,0
TX7463525047,2026-05-29T03:34:53.579246,credit_card,13474.01,RedBus,POS REDBUS MUMBAI,Chennai,travel,1
TX8962385247,2026-05-29T09:51:05.248909,credit_card,361.43,Apollo Pharmacy,POS APOLLO PHARMACY KOLKATA,Hyderabad,health,0
TX3169406828,2026-05-29T13:28:46.372053,upi,3303.41,uber.india@axisbank,UPI/uber.india@axisbank/779775/payment,Ahmedabad,travel,0
TX9740060789,2026-05-29T13:35:14.676437,credit_card,2744.12,Self Transfer,POS SELF TRANSFER CHENNAI,Bengaluru,transfers,0
TX8797166051,2026-05-29T14:43:22.469951,credit_card,759.84,Practo,POS PRACTO KOLKATA,Ahmedabad,health,0
TX4946762354,2026-05-29T15:09:39.067256,upi,1173.85,bescom@upi,UPI/bescom@upi/585959/payment,Bengaluru,bills,0
TX8988494747,2026-05-29T16:50:48.523587,credit_card,1081.17,Healthians,POS HEALTHIANS PUNE,Ahmedabad,health,0
TX3128317995,2026-05-29T17:41:16.884383,upi,3709.96,olacabs@paytm,UPI/olacabs@paytm/207284/payment,Hyderabad,travel,0
TX9312677859,2026-05-29T18:04:11.602111,credit_card,1546.69,Blinkit,POS BLINKIT HYDERABAD,Pune,groceries,0
TX9139018186,2026-05-29T21:01:15.686541,upi,1004.98,self@ybl,UPI/self@ybl/399387/payment,Kolkata,transfers,0
TX1243107961,2026-05-29T23:06:00.670694,upi,757.14,blinkit@paytm,UPI/blinkit@paytm/428493/payment,Bengaluru,groceries,0
TX4563705727,2026-05-30T09:01:30.289025,credit_card,123.34,Haldirams,POS HALDIRAMS BENGALURU,Ahmedabad,food,0
TX6682259911,2026-05-30T09:50:14.077393,credit_card,1581.06,Vistara,POS VISTARA KOLKATA,Hyderabad,travel,0
TX6595566283,2026-05-30T11:16:50.513847,credit_card,2477.59,IndiGo,POS INDIGO CHENNAI,Mumbai,travel,0
TX5150255016,2026-05-30T13:11:31.782408,upi,1552.32,myntra@paytm,UPI/myntra@paytm/124417/payment,Bengaluru,shopping,0
TX2299343752,2026-05-30T15:03:55.244713,upi,262.03,spotify@ybl,UPI/spotify@ybl/854228/payment,Kolkata,entertainment,0
TX2140294867,2026-05-30T15:12:08.041398,upi,2060.94,jio@paytm,UPI/jio@paytm/570150/payment,Bengaluru,bills,0
TX8012805270,2026-05-30T15:26:18.988360,upi,1415.19,cultfit@axis,UPI/cultfit@axis/840846/payment,Ahmedabad,health,0
TX1760912667,2026-05-30T16:50:04.359538,credit_card,743.23,Apollo Pharmacy,POS APOLLO PHARMACY AHMEDABAD,Pune,health,0
TX6472549021,2026-05-30T18:06:22.138702,credit_card,2038.6,Vistara,POS VISTARA AHMEDABAD,Hyderabad,travel,0
TX1724182446,2026-05-30T19:20:55.368204,upi,524.88,zomato@paytm,UPI/zomato@paytm/190192/payment,Mumbai,food,0
TX9356418940,2026-05-30T20:13:32.602514,credit_card,3296.43,IndiGo,POS INDIGO PUNE,Delhi,travel,0
TX3495878682,2026-05-30T20:35:55.153717,upi,20.0,swiggy@ybl,UPI/swiggy@ybl/252367/payment,Mumbai,food,0
TX8554229627,2026-05-30T20:36:32.950177,upi,252.67,flipkart@ybl,UPI/flipkart@ybl/670900/payment,Chennai,shopping,0
TX6399348030,2026-05-30T21:11:04.498931,upi,2674.6,bescom@upi,UPI/bescom@upi/467395/payment,Chennai,bills,0
TX6503930523,2026-05-31T09:39:18.813185,upi,462.18,zomato@paytm,UPI/zomato@paytm/932291/payment,Delhi,food,0
TX7685970645,2026-05-31T11:50:31.862192,upi,20.0,zomato@paytm,UPI/zomato@paytm/251754/payment,Ahmedabad,food,0
TX5575174646,2026-05-31T12:28:36.905206,credit_card,1603.32,Ajio,POS AJIO AHMEDABAD,Chennai,shopping,0
TX6064012124,2026-05-31T12:56:16.035518,credit_card,1528.03,NEFT Transfer,POS NEFT TRANSFER PUNE,Mumbai,transfers,0
TX8878198190,2026-05-31T13:11:24.446203,credit_card,2325.55,Croma,POS CROMA CHENNAI,Bengaluru,shopping,0
TX9935359774,2026-05-31T14:21:01.805803,upi,338.14,rest.ownername@okhdfc,UPI/rest.ownername@okhdfc/769559/payment,Mumbai,food,0
TX6263357290,2026-05-31T14:41:41.833312,credit_card,2233.76,NEFT Transfer,POS NEFT TRANSFER AHMEDABAD,Delhi,transfers,0
TX2175914220,2026-05-31T16:04:03.968474,upi,20.0,uber.india@axisbank,UPI/uber.india@axisbank/990005/payment,Chennai,travel,0
